Nicotine Experiment Craving Levels 
Nicotine_wLikertFaces_cravePlot_40min_10Puff
LMP_NIC_19	FP
Craving Level:	53	11:29:55 at 2732.1883 s
Craving Level:	53	11:29:55 at 2732.4133 s
Craving Level:	53	11:29:55 at 2732.5835 s
Craving Level:	53	11:29:55 at 2732.8227 s
Craving Level:	53	11:29:56 at 2732.9976 s
Craving Level:	53	11:29:56 at 2733.2239 s
Craving Level:	53	11:29:56 at 2733.3918 s
Craving Level:	53	11:29:56 at 2733.6203 s
Craving Level:	53	11:29:56 at 2733.7895 s
Craving Level:	53	11:29:57 at 2733.9784 s
Craving Level:	53	11:29:57 at 2734.2137 s
Craving Level:	53	11:29:57 at 2734.3844 s
Craving Level:	53	11:29:57 at 2734.5787 s
Craving Level:	53	11:29:57 at 2734.8091 s
Craving Level:	53	11:29:58 at 2734.9771 s
Craving Level:	53	11:29:58 at 2735.2071 s
Craving Level:	53	11:29:58 at 2735.3856 s
Craving Level:	53	11:29:58 at 2735.61 s
Craving Level:	53	11:29:58 at 2735.7948 s
Craving Level:	53	11:29:59 at 2735.9879 s
Craving Level:	53	11:29:59 at 2736.222 s
Craving Level:	53	11:29:59 at 2736.418 s
Craving Level:	53	11:29:59 at 2736.6007 s
Craving Level:	53	11:29:59 at 2736.7832 s
Craving Level:	53	11:30:00 at 2737.0113 s
Craving Level:	53	11:30:00 at 2737.1864 s
Craving Level:	53	11:30:00 at 2737.3754 s
Craving Level:	53	11:30:00 at 2737.5971 s
Craving Level:	53	11:30:00 at 2737.7788 s
Craving Level:	53	11:30:01 at 2738.0224 s
Craving Level:	53	11:30:01 at 2738.1952 s
Craving Level:	53	11:30:01 at 2738.4189 s
Craving Level:	53	11:30:01 at 2738.5872 s
Craving Level:	53	11:30:01 at 2738.7761 s
Craving Level:	53	11:30:02 at 2739.0002 s
Craving Level:	53	11:30:02 at 2739.1771 s
Craving Level:	53	11:30:02 at 2739.4076 s
Craving Level:	53	11:30:02 at 2739.5788 s
Craving Level:	53	11:30:02 at 2739.8036 s
Craving Level:	53	11:30:03 at 2739.9777 s
Craving Level:	53	11:30:03 at 2740.2032 s
Craving Level:	53	11:30:03 at 2740.38 s
Craving Level:	53	11:30:03 at 2740.6082 s
Craving Level:	53	11:30:03 at 2740.7792 s
Craving Level:	53	11:30:04 at 2741.0263 s
Craving Level:	53	11:30:04 at 2741.2233 s
Craving Level:	53	11:30:04 at 2741.3934 s
Craving Level:	53	11:30:04 at 2741.6225 s
Craving Level:	53	11:30:04 at 2741.8047 s
Craving Level:	53	11:30:05 at 2741.9837 s
Craving Level:	53	11:30:05 at 2742.2101 s
Craving Level:	53	11:30:05 at 2742.3849 s
Craving Level:	53	11:30:05 at 2742.6231 s
Craving Level:	53	11:30:05 at 2742.7926 s
Craving Level:	53	11:30:06 at 2743.0173 s
Craving Level:	53	11:30:06 at 2743.1911 s
Craving Level:	53	11:30:06 at 2743.4171 s
Craving Level:	53	11:30:06 at 2743.5862 s
Craving Level:	53	11:30:06 at 2743.7846 s
Craving Level:	53	11:30:07 at 2744.0122 s
Craving Level:	53	11:30:07 at 2744.184 s
Craving Level:	53	11:30:07 at 2744.4201 s
Craving Level:	53	11:30:07 at 2744.5916 s
Craving Level:	53	11:30:07 at 2744.8204 s
Craving Level:	53	11:30:08 at 2744.9948 s
Craving Level:	53	11:30:08 at 2745.1778 s
Craving Level:	53	11:30:08 at 2745.4072 s
Craving Level:	53	11:30:08 at 2745.5856 s
Craving Level:	53	11:30:08 at 2745.8135 s
Craving Level:	53	11:30:09 at 2745.9813 s
Craving Level:	53	11:30:09 at 2746.2167 s
Craving Level:	53	11:30:09 at 2746.3894 s
Craving Level:	53	11:30:09 at 2746.5754 s
Craving Level:	53	11:30:09 at 2746.8002 s
Craving Level:	53	11:30:10 at 2746.9769 s
Craving Level:	53	11:30:10 at 2747.2192 s
Craving Level:	53	11:30:10 at 2747.3957 s
Craving Level:	53	11:30:10 at 2747.6212 s
Craving Level:	53	11:30:10 at 2747.7942 s
Craving Level:	53	11:30:11 at 2747.9775 s
Craving Level:	53	11:30:11 at 2748.2051 s
Craving Level:	53	11:30:11 at 2748.3768 s
Craving Level:	53	11:30:11 at 2748.607 s
Craving Level:	53	11:30:11 at 2748.7909 s
Craving Level:	53	11:30:12 at 2748.9761 s
Craving Level:	53	11:30:12 at 2749.2252 s
Craving Level:	53	11:30:12 at 2749.3963 s
Craving Level:	53	11:30:12 at 2749.5761 s
Craving Level:	53	11:30:12 at 2749.8069 s
Craving Level:	53	11:30:13 at 2749.9798 s
Craving Level:	53	11:30:13 at 2750.2257 s
Craving Level:	53	11:30:13 at 2750.3967 s
Craving Level:	53	11:30:13 at 2750.6212 s
Craving Level:	53	11:30:13 at 2750.7983 s
Craving Level:	53	11:30:14 at 2750.9819 s
Craving Level:	53	11:30:14 at 2751.2117 s
Craving Level:	53	11:30:14 at 2751.3852 s
Craving Level:	53	11:30:14 at 2751.6162 s
Craving Level:	53	11:30:14 at 2751.7849 s
Craving Level:	54	11:30:15 at 2752.0083 s
Craving Level:	54	11:30:15 at 2752.19 s
Craving Level:	54	11:30:15 at 2752.4347 s
Craving Level:	55	11:30:15 at 2752.6059 s
Craving Level:	56	11:30:15 at 2752.7769 s
Craving Level:	56	11:30:16 at 2753.002 s
Craving Level:	56	11:30:16 at 2753.1768 s
Craving Level:	56	11:30:16 at 2753.3981 s
Craving Level:	56	11:30:16 at 2753.6255 s
Craving Level:	56	11:30:16 at 2753.8066 s
Craving Level:	56	11:30:17 at 2753.982 s
Craving Level:	56	11:30:17 at 2754.2111 s
Craving Level:	56	11:30:17 at 2754.3838 s
Craving Level:	56	11:30:17 at 2754.6171 s
Craving Level:	56	11:30:17 at 2754.7861 s
Craving Level:	56	11:30:18 at 2755.0127 s
Craving Level:	56	11:30:18 at 2755.1831 s
Craving Level:	56	11:30:18 at 2755.383 s
Craving Level:	56	11:30:18 at 2755.5776 s
Craving Level:	56	11:30:18 at 2755.8155 s
Craving Level:	56	11:30:19 at 2755.9852 s
Craving Level:	56	11:30:19 at 2756.2124 s
Craving Level:	56	11:30:19 at 2756.3826 s
Craving Level:	56	11:30:19 at 2756.6253 s
Craving Level:	56	11:30:19 at 2756.7972 s
Craving Level:	56	11:30:20 at 2756.9761 s
Craving Level:	56	11:30:20 at 2757.2064 s
Craving Level:	56	11:30:20 at 2757.382 s
Craving Level:	56	11:30:20 at 2757.6073 s
Craving Level:	56	11:30:20 at 2757.7803 s
Craving Level:	56	11:30:21 at 2758.0116 s
Craving Level:	56	11:30:21 at 2758.1839 s
Craving Level:	56	11:30:21 at 2758.4181 s
Craving Level:	56	11:30:21 at 2758.5993 s
Craving Level:	56	11:30:21 at 2758.784 s
Craving Level:	56	11:30:22 at 2759.019 s
Craving Level:	56	11:30:22 at 2759.1942 s
Craving Level:	56	11:30:22 at 2759.4246 s
Craving Level:	56	11:30:22 at 2759.6078 s
Craving Level:	56	11:30:22 at 2759.7831 s
Craving Level:	56	11:30:23 at 2760.0194 s
Craving Level:	56	11:30:23 at 2760.1912 s
Craving Level:	56	11:30:23 at 2760.4205 s
Craving Level:	56	11:30:23 at 2760.5902 s
Craving Level:	56	11:30:23 at 2760.8165 s
Craving Level:	56	11:30:24 at 2760.9909 s
Craving Level:	56	11:30:24 at 2761.2259 s
Craving Level:	56	11:30:24 at 2761.3954 s
Craving Level:	56	11:30:24 at 2761.6215 s
Craving Level:	56	11:30:24 at 2761.8092 s
Craving Level:	56	11:30:25 at 2761.9799 s
Craving Level:	56	11:30:25 at 2762.1825 s
Craving Level:	56	11:30:25 at 2762.4152 s
Craving Level:	56	11:30:25 at 2762.585 s
Craving Level:	56	11:30:25 at 2762.7801 s
Craving Level:	56	11:30:26 at 2763.0025 s
Craving Level:	56	11:30:26 at 2763.1761 s
Craving Level:	56	11:30:26 at 2763.4006 s
Craving Level:	56	11:30:26 at 2763.5833 s
Craving Level:	56	11:30:26 at 2763.8201 s
Craving Level:	56	11:30:27 at 2763.9946 s
Craving Level:	56	11:30:27 at 2764.1763 s
Craving Level:	56	11:30:27 at 2764.398 s
Craving Level:	56	11:30:27 at 2764.6212 s
Craving Level:	56	11:30:27 at 2764.7929 s
Craving Level:	56	11:30:28 at 2765.0218 s
Craving Level:	56	11:30:28 at 2765.1932 s
Craving Level:	56	11:30:28 at 2765.3881 s
Craving Level:	56	11:30:28 at 2765.6108 s
Craving Level:	56	11:30:28 at 2765.7823 s
Craving Level:	56	11:30:29 at 2766.024 s
Craving Level:	56	11:30:29 at 2766.2011 s
Craving Level:	56	11:30:29 at 2766.3825 s
Craving Level:	56	11:30:29 at 2766.6053 s
Craving Level:	56	11:30:29 at 2766.7792 s
Craving Level:	56	11:30:30 at 2766.9769 s
Craving Level:	56	11:30:30 at 2767.2031 s
Craving Level:	56	11:30:30 at 2767.3755 s
Craving Level:	56	11:30:30 at 2767.6211 s
Craving Level:	56	11:30:30 at 2767.7914 s
Craving Level:	56	11:30:31 at 2768.0181 s
Craving Level:	56	11:30:31 at 2768.1921 s
Craving Level:	56	11:30:31 at 2768.4161 s
Craving Level:	56	11:30:31 at 2768.5903 s
Craving Level:	57	11:30:31 at 2768.8145 s
Craving Level:	57	11:30:32 at 2768.9863 s
Craving Level:	57	11:30:32 at 2769.1808 s
Craving Level:	57	11:30:32 at 2769.3781 s
Craving Level:	57	11:30:32 at 2769.6078 s
Craving Level:	57	11:30:32 at 2769.7781 s
Craving Level:	57	11:30:33 at 2770.0033 s
Craving Level:	57	11:30:33 at 2770.1901 s
Craving Level:	57	11:30:33 at 2770.4239 s
Craving Level:	57	11:30:33 at 2770.5985 s
Craving Level:	57	11:30:33 at 2770.7766 s
Craving Level:	57	11:30:34 at 2770.9823 s
Craving Level:	57	11:30:34 at 2771.2063 s
Craving Level:	57	11:30:34 at 2771.378 s
Craving Level:	57	11:30:34 at 2771.6039 s
Craving Level:	57	11:30:34 at 2771.7784 s
Craving Level:	57	11:30:35 at 2772.0023 s
Craving Level:	57	11:30:35 at 2772.1936 s
Craving Level:	57	11:30:35 at 2772.3791 s
Craving Level:	57	11:30:35 at 2772.6086 s
Craving Level:	57	11:30:35 at 2772.7797 s
Craving Level:	57	11:30:36 at 2773.0032 s
Craving Level:	57	11:30:36 at 2773.1778 s
Craving Level:	57	11:30:36 at 2773.4248 s
Craving Level:	57	11:30:36 at 2773.6043 s
Craving Level:	57	11:30:36 at 2773.7898 s
Craving Level:	57	11:30:37 at 2774.0211 s
Craving Level:	57	11:30:37 at 2774.2028 s
Craving Level:	57	11:30:37 at 2774.3878 s
Craving Level:	57	11:30:37 at 2774.5775 s
Craving Level:	57	11:30:37 at 2774.803 s
Craving Level:	57	11:30:38 at 2774.9766 s
Craving Level:	57	11:30:38 at 2775.2027 s
Craving Level:	57	11:30:38 at 2775.3892 s
Craving Level:	57	11:30:38 at 2775.6256 s
Craving Level:	57	11:30:38 at 2775.7951 s
Craving Level:	57	11:30:39 at 2776.0192 s
Craving Level:	57	11:30:39 at 2776.1953 s
Craving Level:	57	11:30:39 at 2776.3767 s
Craving Level:	57	11:30:39 at 2776.6135 s
Craving Level:	57	11:30:39 at 2776.782 s
Craving Level:	57	11:30:40 at 2777.0149 s
Craving Level:	57	11:30:40 at 2777.1878 s
Craving Level:	57	11:30:40 at 2777.4115 s
Craving Level:	57	11:30:40 at 2777.5951 s
Craving Level:	57	11:30:40 at 2777.7772 s
Craving Level:	57	11:30:41 at 2778.0021 s
Craving Level:	57	11:30:41 at 2778.202 s
Craving Level:	57	11:30:41 at 2778.3854 s
Craving Level:	57	11:30:41 at 2778.6179 s
Craving Level:	57	11:30:41 at 2778.8035 s
Craving Level:	57	11:30:42 at 2778.9774 s
Craving Level:	57	11:30:42 at 2779.2124 s
Craving Level:	57	11:30:42 at 2779.4053 s
Craving Level:	57	11:30:42 at 2779.585 s
Craving Level:	57	11:30:42 at 2779.812 s
Craving Level:	57	11:30:43 at 2779.9914 s
Craving Level:	57	11:30:43 at 2780.2254 s
Craving Level:	57	11:30:43 at 2780.4143 s
Craving Level:	57	11:30:43 at 2780.5832 s
Craving Level:	57	11:30:43 at 2780.808 s
Craving Level:	57	11:30:44 at 2780.9851 s
Craving Level:	57	11:30:44 at 2781.2263 s
Craving Level:	57	11:30:44 at 2781.4091 s
Craving Level:	57	11:30:44 at 2781.5871 s
Craving Level:	57	11:30:44 at 2781.8141 s
Craving Level:	57	11:30:45 at 2781.9839 s
Craving Level:	57	11:30:45 at 2782.2203 s
Craving Level:	57	11:30:45 at 2782.3886 s
Craving Level:	57	11:30:45 at 2782.6165 s
Craving Level:	57	11:30:45 at 2782.7898 s
Craving Level:	57	11:30:46 at 2783.0154 s
Craving Level:	57	11:30:46 at 2783.1918 s
Craving Level:	57	11:30:46 at 2783.376 s
Craving Level:	57	11:30:46 at 2783.577 s
Craving Level:	57	11:30:46 at 2783.8094 s
Craving Level:	57	11:30:47 at 2783.9941 s
Craving Level:	57	11:30:47 at 2784.1838 s
Craving Level:	57	11:30:47 at 2784.414 s
Craving Level:	57	11:30:47 at 2784.5961 s
Craving Level:	57	11:30:47 at 2784.7807 s
Craving Level:	57	11:30:48 at 2784.9762 s
Craving Level:	57	11:30:48 at 2785.1994 s
Craving Level:	57	11:30:48 at 2785.3769 s
Craving Level:	57	11:30:48 at 2785.6026 s
Craving Level:	57	11:30:48 at 2785.7783 s
Craving Level:	57	11:30:49 at 2786.0165 s
Craving Level:	57	11:30:49 at 2786.1891 s
Craving Level:	57	11:30:49 at 2786.3789 s
Craving Level:	57	11:30:49 at 2786.6165 s
Craving Level:	57	11:30:49 at 2786.7969 s
Craving Level:	57	11:30:50 at 2786.979 s
Craving Level:	57	11:30:50 at 2787.2141 s
Craving Level:	57	11:30:50 at 2787.3945 s
Craving Level:	57	11:30:50 at 2787.6235 s
Craving Level:	57	11:30:50 at 2787.8155 s
Craving Level:	57	11:30:51 at 2787.9978 s
Craving Level:	57	11:30:51 at 2788.1759 s
Craving Level:	57	11:30:51 at 2788.4026 s
Craving Level:	57	11:30:51 at 2788.5807 s
Craving Level:	57	11:30:51 at 2788.8161 s
Craving Level:	57	11:30:52 at 2788.9955 s
Craving Level:	57	11:30:52 at 2789.1762 s
Craving Level:	57	11:30:52 at 2789.4078 s
Craving Level:	57	11:30:52 at 2789.5782 s
Craving Level:	57	11:30:52 at 2789.8033 s
Craving Level:	57	11:30:53 at 2789.977 s
Craving Level:	57	11:30:53 at 2790.2005 s
Craving Level:	57	11:30:53 at 2790.401 s
Craving Level:	57	11:30:53 at 2790.5811 s
Craving Level:	57	11:30:53 at 2790.8113 s
Craving Level:	57	11:30:54 at 2790.9953 s
Craving Level:	57	11:30:54 at 2791.1796 s
Craving Level:	57	11:30:54 at 2791.4203 s
Craving Level:	57	11:30:54 at 2791.6054 s
Craving Level:	57	11:30:54 at 2791.7971 s
Craving Level:	57	11:30:55 at 2791.9778 s
Craving Level:	57	11:30:55 at 2792.2033 s
Craving Level:	57	11:30:55 at 2792.3788 s
Craving Level:	57	11:30:55 at 2792.6097 s
Craving Level:	57	11:30:55 at 2792.7872 s
Craving Level:	57	11:30:56 at 2793.0323 s
Craving Level:	57	11:30:56 at 2793.2213 s
Craving Level:	57	11:30:56 at 2793.391 s
Craving Level:	57	11:30:56 at 2793.5776 s
Craving Level:	57	11:30:56 at 2793.8216 s
Craving Level:	57	11:30:57 at 2793.9898 s
Craving Level:	57	11:30:57 at 2794.2182 s
Craving Level:	57	11:30:57 at 2794.388 s
Craving Level:	57	11:30:57 at 2794.6266 s
Craving Level:	57	11:30:57 at 2794.8081 s
Craving Level:	57	11:30:58 at 2794.9872 s
Craving Level:	57	11:30:58 at 2795.1757 s
Craving Level:	57	11:30:58 at 2795.3956 s
Craving Level:	57	11:30:58 at 2795.6202 s
Craving Level:	57	11:30:58 at 2795.7896 s
Craving Level:	57	11:30:59 at 2796.0262 s
Craving Level:	57	11:30:59 at 2796.199 s
Craving Level:	57	11:30:59 at 2796.382 s
Craving Level:	57	11:30:59 at 2796.6067 s
Craving Level:	57	11:30:59 at 2796.7774 s
Craving Level:	57	11:31:00 at 2797.0215 s
Craving Level:	57	11:31:00 at 2797.2021 s
Craving Level:	57	11:31:00 at 2797.3905 s
Craving Level:	57	11:31:00 at 2797.5789 s
Craving Level:	57	11:31:00 at 2797.812 s
Craving Level:	57	11:31:01 at 2797.9838 s
Craving Level:	57	11:31:01 at 2798.2243 s
Craving Level:	57	11:31:01 at 2798.3941 s
Craving Level:	57	11:31:01 at 2798.5776 s
Craving Level:	57	11:31:01 at 2798.8047 s
Craving Level:	57	11:31:02 at 2798.9925 s
Craving Level:	57	11:31:02 at 2799.1796 s
Craving Level:	57	11:31:02 at 2799.4182 s
Craving Level:	57	11:31:02 at 2799.594 s
Craving Level:	57	11:31:02 at 2799.8243 s
Craving Level:	57	11:31:03 at 2800.0128 s
Craving Level:	57	11:31:03 at 2800.197 s
Craving Level:	57	11:31:03 at 2800.382 s
Craving Level:	57	11:31:03 at 2800.6125 s
Craving Level:	57	11:31:03 at 2800.7835 s
Craving Level:	57	11:31:04 at 2800.9781 s
Craving Level:	57	11:31:04 at 2801.2149 s
Craving Level:	57	11:31:04 at 2801.3893 s
Craving Level:	57	11:31:04 at 2801.6151 s
Craving Level:	57	11:31:04 at 2801.802 s
Craving Level:	57	11:31:05 at 2801.9759 s
Craving Level:	57	11:31:05 at 2802.2028 s
Craving Level:	57	11:31:05 at 2802.3816 s
Craving Level:	57	11:31:05 at 2802.6062 s
Craving Level:	57	11:31:05 at 2802.7766 s
Craving Level:	57	11:31:06 at 2803.0076 s
Craving Level:	57	11:31:06 at 2803.1876 s
Craving Level:	57	11:31:06 at 2803.4216 s
Craving Level:	57	11:31:06 at 2803.5924 s
Craving Level:	57	11:31:06 at 2803.825 s
Craving Level:	57	11:31:07 at 2803.9948 s
Craving Level:	57	11:31:07 at 2804.2224 s
Craving Level:	57	11:31:07 at 2804.4103 s
Craving Level:	57	11:31:07 at 2804.5929 s
Craving Level:	57	11:31:07 at 2804.7763 s
Craving Level:	57	11:31:08 at 2805.0082 s
Craving Level:	57	11:31:08 at 2805.1792 s
Craving Level:	57	11:31:08 at 2805.4151 s
Craving Level:	57	11:31:08 at 2805.5898 s
Craving Level:	57	11:31:08 at 2805.8153 s
Craving Level:	57	11:31:09 at 2805.9968 s
Craving Level:	57	11:31:09 at 2806.2002 s
Craving Level:	57	11:31:09 at 2806.3893 s
Craving Level:	57	11:31:09 at 2806.6099 s
Craving Level:	57	11:31:09 at 2806.7946 s
Craving Level:	57	11:31:10 at 2807.0182 s
Craving Level:	57	11:31:10 at 2807.2054 s
Craving Level:	57	11:31:10 at 2807.378 s
Craving Level:	57	11:31:10 at 2807.6051 s
Craving Level:	57	11:31:10 at 2807.7859 s
Craving Level:	57	11:31:11 at 2808.0201 s
Craving Level:	57	11:31:11 at 2808.2203 s
Craving Level:	57	11:31:11 at 2808.3928 s
Craving Level:	57	11:31:11 at 2808.6194 s
Craving Level:	57	11:31:11 at 2808.8037 s
Craving Level:	57	11:31:12 at 2808.9801 s
Craving Level:	57	11:31:12 at 2809.2053 s
Craving Level:	57	11:31:12 at 2809.3879 s
Craving Level:	57	11:31:12 at 2809.6221 s
Craving Level:	57	11:31:12 at 2809.7918 s
Craving Level:	57	11:31:13 at 2809.9908 s
Craving Level:	57	11:31:13 at 2810.1761 s
Craving Level:	58	11:31:13 at 2810.3996 s
Craving Level:	58	11:31:13 at 2810.5787 s
Craving Level:	59	11:31:13 at 2810.8111 s
Craving Level:	59	11:31:14 at 2810.9827 s
Craving Level:	59	11:31:14 at 2811.2225 s
Craving Level:	59	11:31:14 at 2811.4037 s
Craving Level:	59	11:31:14 at 2811.5773 s
Craving Level:	59	11:31:14 at 2811.7987 s
Craving Level:	59	11:31:15 at 2811.9771 s
Craving Level:	59	11:31:15 at 2812.2187 s
Craving Level:	59	11:31:15 at 2812.3921 s
Craving Level:	59	11:31:15 at 2812.5756 s
Craving Level:	59	11:31:15 at 2812.794 s
Craving Level:	59	11:31:16 at 2812.9759 s
Craving Level:	59	11:31:16 at 2813.2012 s
Craving Level:	59	11:31:16 at 2813.3834 s
Craving Level:	59	11:31:16 at 2813.61 s
Craving Level:	59	11:31:16 at 2813.7801 s
Craving Level:	59	11:31:17 at 2814.0107 s
Craving Level:	59	11:31:17 at 2814.1866 s
Craving Level:	59	11:31:17 at 2814.4178 s
Craving Level:	59	11:31:17 at 2814.5891 s
Craving Level:	59	11:31:17 at 2814.7766 s
Craving Level:	59	11:31:18 at 2815.0065 s
Craving Level:	59	11:31:18 at 2815.1807 s
Craving Level:	59	11:31:18 at 2815.3764 s
Craving Level:	59	11:31:18 at 2815.6008 s
Craving Level:	59	11:31:18 at 2815.7822 s
Craving Level:	59	11:31:19 at 2816.0149 s
Craving Level:	59	11:31:19 at 2816.1963 s
Craving Level:	59	11:31:19 at 2816.4195 s
Craving Level:	59	11:31:19 at 2816.5892 s
Craving Level:	59	11:31:19 at 2816.8209 s
Craving Level:	59	11:31:20 at 2816.9891 s
Craving Level:	59	11:31:20 at 2817.2241 s
Craving Level:	59	11:31:20 at 2817.3995 s
Craving Level:	59	11:31:20 at 2817.577 s
Craving Level:	59	11:31:20 at 2817.8205 s
Craving Level:	59	11:31:21 at 2817.9935 s
Craving Level:	60	11:31:21 at 2818.1833 s
Craving Level:	60	11:31:21 at 2818.4042 s
Craving Level:	60	11:31:21 at 2818.5886 s
Craving Level:	60	11:31:21 at 2818.8264 s
Craving Level:	60	11:31:22 at 2818.9962 s
Craving Level:	60	11:31:22 at 2819.1884 s
Craving Level:	60	11:31:22 at 2819.3826 s
Craving Level:	60	11:31:22 at 2819.618 s
Craving Level:	60	11:31:22 at 2819.7987 s
Craving Level:	60	11:31:23 at 2819.9942 s
Craving Level:	60	11:31:23 at 2820.1846 s
Craving Level:	60	11:31:23 at 2820.4049 s
Craving Level:	60	11:31:23 at 2820.5797 s
Craving Level:	60	11:31:23 at 2820.8035 s
Craving Level:	60	11:31:24 at 2820.9773 s
Craving Level:	60	11:31:24 at 2821.2035 s
Craving Level:	60	11:31:24 at 2821.379 s
Craving Level:	60	11:31:24 at 2821.6198 s
Craving Level:	60	11:31:24 at 2821.795 s
Craving Level:	60	11:31:25 at 2821.9798 s
Craving Level:	60	11:31:25 at 2822.2254 s
Craving Level:	60	11:31:25 at 2822.4129 s
Craving Level:	60	11:31:25 at 2822.5832 s
Craving Level:	60	11:31:25 at 2822.8258 s
Craving Level:	60	11:31:26 at 2822.9957 s
Craving Level:	60	11:31:26 at 2823.1753 s
Craving Level:	60	11:31:26 at 2823.4039 s
Craving Level:	60	11:31:26 at 2823.5903 s
Craving Level:	60	11:31:26 at 2823.8178 s
Craving Level:	60	11:31:27 at 2823.9878 s
Craving Level:	60	11:31:27 at 2824.1766 s
Craving Level:	60	11:31:27 at 2824.3991 s
Craving Level:	60	11:31:27 at 2824.578 s
Craving Level:	60	11:31:27 at 2824.7995 s
Craving Level:	60	11:31:28 at 2824.9889 s
Craving Level:	60	11:31:28 at 2825.2109 s
Craving Level:	60	11:31:28 at 2825.3906 s
Craving Level:	60	11:31:28 at 2825.6196 s
Craving Level:	60	11:31:28 at 2825.7992 s
Craving Level:	60	11:31:29 at 2825.9798 s
Craving Level:	60	11:31:29 at 2826.2088 s
Craving Level:	60	11:31:29 at 2826.3818 s
Craving Level:	60	11:31:29 at 2826.6087 s
Craving Level:	60	11:31:29 at 2826.7832 s
Craving Level:	60	11:31:30 at 2827.0209 s
Craving Level:	60	11:31:30 at 2827.2195 s
Craving Level:	60	11:31:30 at 2827.4097 s
Craving Level:	60	11:31:30 at 2827.5866 s
Craving Level:	60	11:31:30 at 2827.8251 s
Craving Level:	60	11:31:31 at 2827.9948 s
Craving Level:	60	11:31:31 at 2828.2203 s
Craving Level:	60	11:31:31 at 2828.4044 s
Craving Level:	60	11:31:31 at 2828.578 s
Craving Level:	60	11:31:31 at 2828.8221 s
Craving Level:	60	11:31:32 at 2828.9904 s
Craving Level:	60	11:31:32 at 2829.1958 s
Craving Level:	60	11:31:32 at 2829.3767 s
Craving Level:	61	11:31:32 at 2829.6047 s
Craving Level:	62	11:31:32 at 2829.7944 s
Craving Level:	62	11:31:33 at 2829.9765 s
